ID,Row,Column,Area,BaseLandUseType,CarbonMax,CarbonMin,Cattle,CornYield,DrainageClass,Erosion,FloodFrequency,Group,NitratesPPM,Pindex,Sediment,SoilType,SoybeanYield,StreamNetwork,Subwatershed,Timber,Topography,WatershedNitrogenContribution,Wetland,riverStreams,ContourArea,BufferArea,CurrentLandUse,CurrentLandUse,CurrentLandUse,YearsOwned,PrecipYear0,PrecipYear1,PrecipYear2,PrecipYear3
276,12,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0.0658,0,0,0,0,1,24.58,30.39,34.34,28.18
277,13,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0.0658,0,0,0,0,1,24.58,30.39,34.34,28.18
278,13,2,10,1,18980,486,17.5,2080,30,2.2,0, ,7,57.2,1.636904762,A,60.32,0,7,2750,3,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
279,13,3,10,1,18980,486,17.5,2080,30,2.2,0, ,7,57.2,1.636904762,A,60.32,0,7,2750,2,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
280,13,4,10,1,18980,486,17.5,2280,50,1.5,0, ,7,57.2,1.116071429,N,66.12,0,7,1750,2,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
281,13,5,10,1,18980,486,17.5,2280,50,1.5,0, ,7,57.2,1.116071429,N,66.12,0,7,1750,2,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
282,13,6,10,1,18980,486,17.5,2280,50,0.8,0, ,7,57.2,0.595238095,N,66.12,0,7,1750,1,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
283,13,7,10,1,18980,486,17.5,2140,60,0.8,0, ,7,57.2,0.595238095,C,62.06,0,7,850,1,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
284,13,8,10,1,18980,486,17.5,2140,60,0.8,0, ,4,57.2,0.595238095,C,62.06,0,4,850,1,0.000815494,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
285,13,9,10,1,18980,486,17.5,2140,60,0.8,0, ,4,57.2,0.595238095,C,62.06,0,4,850,1,0.000815494,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
286,13,10,9.5,1,18980,486,17.5,2100,60,0.1,20, ,3,10,0.074404762,L,60.9,1,3,850,0,0.000611621,0,1*2,0.0658,0,1,1,1,1,24.58,30.39,34.34,28.18
287,13,11,10,1,18980,486,17.5,2140,60,0.8,0, ,3,23.6,0.595238095,C,62.06,0,3,850,1,0.000611621,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
288,13,12,10,1,18980,486,17.5,2400,50,0.8,0, ,5,23.6,0.595238095,T,69.6,0,5,1750,1,0.001019368,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
289,13,13,9.75,1,18980,486,17.5,2090,40,0.1,20, ,5,10,0.074404762,Y,60.61,1,5,2750,0,0.001019368,0,3,0,0,1,1,1,1,24.58,30.39,34.34,28.18
290,13,14,9.75,1,18980,486,17.5,2090,40,0.1,20, ,5,10,0.074404762,Y,60.61,1,5,2750,0,0.001019368,0,0,0,0,1,1,1,1,24.58,30.39,34.34,28.18
291,13,15,10,1,18980,486,17.5,2400,50,0.8,0, ,5,23.6,0.595238095,T,69.6,0,5,1750,1,0.001019368,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
292,13,16,10,1,18980,486,17.5,2350,30,1.5,0, ,5,23.6,1.116071429,Q,68.15,0,5,2750,2,0.001019368,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
293,13,17,10,1,18980,486,17.5,2060,30,3.9,0, ,9,23.6,2.901785714,D,59.74,0,9,2750,4,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
294,13,18,10,1,18980,486,17.5,2000,60,1.5,0, ,9,23.6,1.116071429,K,58,0,9,1300,2,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
295,13,19,10,1,18980,486,17.5,2000,60,1.5,0, ,9,23.6,1.116071429,K,58,0,9,1300,2,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
296,13,20,10,1,18980,486,17.5,2000,60,1.5,0, ,9,23.6,1.116071429,K,58,0,9,1300,2,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
297,13,21,10,1,18980,486,17.5,2000,60,1.5,0, ,9,23.6,1.116071429,K,58,0,9,1300,2,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
298,13,22,10,1,18980,486,17.5,2000,60,1.5,0, ,9,23.6,1.116071429,K,58,0,9,1300,2,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
299,13,23,10,1,18980,486,17.5,2210,30,2.2,0, ,9,23.6,1.636904762,M,64.09,0,9,2750,3,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
300,14,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0.0658,0,0,0,0,1,24.58,30.39,34.34,28.18
301,14,2,10,1,18980,486,17.5,2280,50,1.5,0, ,7,57.2,1.116071429,N,66.12,0,7,1750,2,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
302,14,3,10,1,18980,486,17.5,2280,50,1.5,0, ,7,57.2,1.116071429,N,66.12,0,7,1750,2,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
303,14,4,10,1,18980,486,17.5,2280,50,1.5,0, ,7,57.2,1.116071429,N,66.12,0,7,1750,2,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
304,14,5,10,1,18980,486,17.5,2280,50,1.5,0, ,7,57.2,1.116071429,N,66.12,0,7,1750,2,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
305,14,6,10,1,18980,486,17.5,2280,50,1.5,0, ,7,57.2,1.116071429,N,66.12,0,7,1750,2,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
306,14,7,10,1,18980,486,17.5,2140,60,0.8,0, ,7,57.2,0.595238095,C,62.06,0,7,850,1,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
307,14,8,10,1,18980,486,17.5,2140,60,0.8,0, ,7,57.2,0.595238095,C,62.06,0,7,850,1,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
308,14,9,10,1,18980,486,17.5,2140,60,0.8,0, ,4,57.2,0.595238095,C,62.06,0,4,850,1,0.000815494,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
309,14,10,9.5,1,18980,486,17.5,2100,60,0.1,20, ,0,10,0.074404762,L,60.9,1,4,850,0,0,0,0,0.0658,0,1,1,1,1,24.58,30.39,34.34,28.18
310,14,11,10,1,18980,486,17.5,1790,70,0.1,50, ,5,23.6,0.074404762,O,51.91,0,5,850,0,0.001019368,1,0,0,0,1,1,1,1,24.58,30.39,34.34,28.18
311,14,12,9.75,1,18980,486,17.5,2090,40,0.1,20, ,5,10,0.074404762,Y,60.61,1,5,2750,0,0.001019368,0,3,0,0,1,1,1,1,24.58,30.39,34.34,28.18
312,14,13,10,1,18980,486,17.5,2400,50,0.8,0, ,5,23.6,0.595238095,T,69.6,0,5,1750,1,0.001019368,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
313,14,14,10,1,18980,486,17.5,2350,30,0.8,0, ,5,23.6,0.595238095,Q,68.15,0,5,2750,1,0.001019368,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
314,14,15,10,1,18980,486,17.5,2350,30,1.5,0, ,5,23.6,1.116071429,Q,68.15,0,5,2750,2,0.001019368,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
315,14,16,10,1,18980,486,17.5,2210,30,2.2,0, ,5,23.6,1.636904762,M,64.09,0,5,2750,3,0.001019368,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
316,14,17,10,1,18980,486,17.5,2060,30,3.9,0, ,9,23.6,2.901785714,D,59.74,0,9,2750,4,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
317,14,18,10,1,18980,486,17.5,2350,30,1.5,0, ,9,23.6,1.116071429,Q,68.15,0,9,2750,2,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
318,14,19,10,1,18980,486,17.5,2000,60,1.5,0, ,9,23.6,1.116071429,K,58,0,9,1300,2,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
319,14,20,10,1,18980,486,17.5,2350,30,1.5,0, ,9,23.6,1.116071429,Q,68.15,0,9,2750,2,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
320,14,21,10,1,18980,486,17.5,2000,60,1.5,0, ,9,23.6,1.116071429,K,58,0,9,1300,2,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
321,14,22,10,1,18980,486,17.5,2210,30,2.2,0, ,9,23.6,1.636904762,M,64.09,0,9,2750,3,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
322,14,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0.0658,0,0,0,0,1,24.58,30.39,34.34,28.18
323,15,1,10,1,18980,486,17.5,2080,30,2.2,0, ,7,57.2,1.636904762,A,60.32,0,7,2750,3,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
324,15,2,10,1,18980,486,17.5,2080,30,2.2,0, ,7,57.2,1.636904762,A,60.32,0,7,2750,2,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
325,15,3,10,1,18980,486,17.5,2280,50,1.5,0, ,7,57.2,1.116071429,N,66.12,0,7,1750,1,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
326,15,4,10,1,18980,486,17.5,2140,60,0.8,0, ,7,57.2,0.595238095,C,62.06,0,7,850,1,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
327,15,5,10,1,18980,486,17.5,2140,60,0.8,0, ,7,57.2,0.595238095,C,62.06,0,7,850,1,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
328,15,6,10,1,18980,486,17.5,2280,50,1.5,0, ,7,57.2,1.116071429,N,66.12,0,7,1750,2,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
329,15,7,10,1,18980,486,17.5,2280,50,1.5,0, ,7,57.2,1.116071429,N,66.12,0,7,1750,2,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
330,15,8,10,1,18980,486,17.5,2140,60,0.8,0, ,7,57.2,0.595238095,C,62.06,0,7,850,1,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
331,15,9,10,1,18980,486,17.5,2140,60,0.1,0, ,7,57.2,0.074404762,C,62.06,0,7,850,0,0.001427115,1,0,0.0658,0,1,1,1,1,24.58,30.39,34.34,28.18
332,15,10,9.5,1,18980,486,17.5,2100,60,0.1,20, ,0,10,0.074404762,L,60.9,1,7,850,0,0,0,0,0.0658,0,1,1,1,1,24.58,30.39,34.34,28.18
333,15,11,9.25,1,18980,486,17.5,1470,10,0.1,40, ,0,10,0.074404762,B,42.63,1,5,1250,0,0,0,1*2*3,0.0658,0,1,1,1,1,24.58,30.39,34.34,28.18
334,15,12,10,1,18980,486,17.5,2400,50,0.8,0, ,6,23.6,0.595238095,T,69.6,0,6,1750,1,0.001223242,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
335,15,13,10,1,18980,486,17.5,2350,30,1.5,0, ,6,23.6,1.116071429,Q,68.15,0,6,2750,2,0.001223242,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
336,15,14,10,1,18980,486,17.5,2350,30,1.5,0, ,6,23.6,1.116071429,Q,68.15,0,6,2750,2,0.001223242,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
337,15,15,10,1,18980,486,17.5,2210,30,2.2,0, ,9,23.6,1.636904762,M,64.09,0,9,2750,3,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
338,15,16,10,1,18980,486,17.5,2060,30,3.9,0, ,9,23.6,2.901785714,D,59.74,0,9,2750,4,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
339,15,17,10,1,18980,486,17.5,2060,30,3.9,0, ,9,23.6,2.901785714,D,59.74,0,9,2750,4,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
340,15,18,10,1,18980,486,17.5,2350,30,1.5,0, ,9,23.6,1.116071429,Q,68.15,0,9,2750,2,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
341,15,19,10,1,18980,486,17.5,2350,30,1.5,0, ,9,23.6,1.116071429,Q,68.15,0,9,2750,2,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
342,15,20,10,1,18980,486,17.5,2350,30,1.5,0, ,9,23.6,1.116071429,Q,68.15,0,9,2750,2,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
343,15,21,10,1,18980,486,17.5,2000,60,1.5,0, ,9,23.6,1.116071429,K,58,0,9,1300,2,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
344,15,22,10,1,18980,486,17.5,2210,30,2.2,0, ,9,23.6,1.636904762,M,64.09,0,9,2750,3,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
345,15,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0.0658,0,0,0,0,1,24.58,30.39,34.34,28.18
346,16,1,10,1,18980,486,17.5,2080,30,2.2,0, ,7,57.2,1.636904762,A,60.32,0,7,2750,3,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
347,16,2,10,1,18980,486,17.5,2080,30,2.2,0, ,7,57.2,1.636904762,A,60.32,0,7,2750,3,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
348,16,3,10,1,18980,486,17.5,2140,60,0.8,0, ,7,57.2,0.595238095,C,62.06,0,7,850,1,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
349,16,4,10,1,18980,486,17.5,2140,60,0.8,0, ,7,57.2,0.595238095,C,62.06,0,7,850,1,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
350,16,5,10,1,18980,486,17.5,2140,60,0.8,0, ,11,57.2,0.595238095,C,62.06,0,11,850,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
351,16,6,10,1,18980,486,17.5,2140,60,0.8,0, ,11,57.2,0.595238095,C,62.06,0,11,850,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
352,16,7,10,1,18980,486,17.5,2140,60,1.5,0, ,7,57.2,1.116071429,C,62.06,0,7,850,2,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
353,16,8,10,1,18980,486,17.5,2280,50,1.5,0, ,7,57.2,1.116071429,N,66.12,0,7,1750,2,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
354,16,9,10,1,18980,486,17.5,2140,60,0.8,0, ,7,57.2,0.595238095,C,62.06,0,7,850,1,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
355,16,10,10,1,18980,486,17.5,2140,60,0.8,0, ,8,57.2,0.595238095,C,62.06,0,8,850,1,0.001630989,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
356,16,11,9.25,1,18980,486,17.5,1470,10,0.1,40, ,0,10,0.074404762,B,42.63,1,5,1250,0,0,0,1*2*3,0.0658,0,1,1,1,1,24.58,30.39,34.34,28.18
357,16,12,10,1,18980,486,17.5,2400,50,0.8,0, ,6,23.6,0.595238095,T,69.6,0,6,1750,1,0.001223242,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
358,16,13,10,1,18980,486,17.5,2350,30,1.5,0, ,6,23.6,1.116071429,Q,68.15,0,6,2750,2,0.001223242,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
359,16,14,10,1,18980,486,17.5,2350,30,2.2,0, ,6,23.6,1.636904762,Q,68.15,0,6,2750,3,0.001223242,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
360,16,15,10,1,18980,486,17.5,2060,30,3.9,0, ,9,23.6,2.901785714,D,59.74,0,9,2750,4,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
361,16,16,10,1,18980,486,17.5,2060,30,3.9,0, ,9,23.6,2.901785714,D,59.74,0,9,2750,4,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
362,16,17,10,1,18980,486,17.5,2060,30,3.9,0, ,9,23.6,2.901785714,D,59.74,0,9,2750,4,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
363,16,18,10,1,18980,486,17.5,2350,30,1.5,0, ,9,23.6,1.116071429,Q,68.15,0,9,2750,2,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
364,16,19,10,1,18980,486,17.5,2350,30,1.5,0, ,9,23.6,1.116071429,Q,68.15,0,9,2750,2,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
365,16,20,10,1,18980,486,17.5,2210,30,2.2,0, ,9,23.6,1.636904762,M,64.09,0,9,2750,3,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
366,16,21,10,1,18980,486,17.5,2210,30,2.2,0, ,9,23.6,1.636904762,M,64.09,0,9,2750,3,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
367,16,22,10,1,18980,486,17.5,2210,30,2.2,0, ,9,23.6,1.636904762,M,64.09,0,9,2750,3,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
368,16,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0.0658,0,0,0,0,1,24.58,30.39,34.34,28.18
369,17,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,1,24.58,30.39,34.34,28.18
370,17,2,10,1,18980,486,17.5,2280,50,1.5,0, ,7,10,1.116071429,N,66.12,0,7,1750,2,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
371,17,3,10,1,18980,486,17.5,2280,50,0.8,0, ,7,10,0.595238095,N,66.12,0,7,1750,1,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
372,17,4,10,1,18980,486,17.5,2140,60,0.8,0, ,7,10,0.595238095,C,62.06,0,7,850,1,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
373,17,5,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
374,17,6,10,1,18980,486,17.5,1790,70,0.1,50, ,11,10,0.074404762,O,51.91,0,11,850,0,0.00224261,1,0,0.0658,0,1,1,1,1,24.58,30.39,34.34,28.18
375,17,7,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
376,17,8,10,1,18980,486,17.5,2140,60,1.5,0, ,7,10,1.116071429,C,62.06,0,7,850,2,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
377,17,9,10,1,18980,486,17.5,2280,50,1.5,0, ,7,10,1.116071429,N,66.12,0,7,1750,2,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
378,17,10,10,1,18980,486,17.5,2140,60,0.8,0, ,8,10,0.595238095,C,62.06,0,8,850,1,0.001630989,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
379,17,11,9.5,1,18980,486,17.5,1470,10,0.1,40, ,0,10,0.074404762,B,42.63,1,8,1250,0,0,0,0,0.0658,0,1,1,1,1,24.58,30.39,34.34,28.18
380,17,12,9.5,1,18980,486,17.5,2090,40,0.1,20, ,0,10,0.074404762,Y,60.61,1,6,2750,0,0,0,0,0.0658,0,1,1,1,1,24.58,30.39,34.34,28.18
381,17,13,10,1,18980,486,17.5,2400,50,0.8,0, ,6,50,0.595238095,T,69.6,0,6,1750,1,0.001223242,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
382,17,14,10,1,18980,486,17.5,2350,30,1.5,0, ,6,50,1.116071429,Q,68.15,0,6,2750,2,0.001223242,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
383,17,15,10,1,18980,486,17.5,2060,30,3.9,0, ,9,50,2.901785714,D,59.74,0,9,2750,4,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
384,17,16,10,1,18980,486,17.5,2060,30,3.9,0, ,9,50,2.901785714,D,59.74,0,9,2750,4,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
385,17,17,9.75,1,18980,486,17.5,2090,40,0.1,20, ,9,10,0.074404762,Y,60.61,1,9,2750,0,0.001834862,0,4,0.0658,0,1,1,1,1,24.58,30.39,34.34,28.18
386,17,18,10,1,18980,486,17.5,2400,50,0.8,0, ,9,50,0.595238095,T,69.6,0,9,1750,1,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
387,17,19,10,1,18980,486,17.5,2350,30,1.5,0, ,9,50,1.116071429,Q,68.15,0,9,2750,2,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
388,17,20,10,1,18980,486,17.5,2350,30,1.5,0, ,9,50,1.116071429,Q,68.15,0,9,2750,2,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
389,17,21,10,1,18980,486,17.5,2350,30,1.5,0, ,9,50,1.116071429,Q,68.15,0,9,2750,2,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
390,17,22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0.0658,0,0,0,0,1,24.58,30.39,34.34,28.18
391,17,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0.0658,0,0,0,0,1,24.58,30.39,34.34,28.18
392,18,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,1,24.58,30.39,34.34,28.18
393,18,2,10,1,18980,486,17.5,2280,50,1.5,0, ,7,10,1.116071429,N,66.12,0,7,1750,2,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
394,18,3,10,1,18980,486,17.5,2280,50,1.5,0, ,7,10,1.116071429,N,66.12,0,7,1750,2,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
395,18,4,10,1,18980,486,17.5,2140,60,0.8,0, ,7,10,0.595238095,C,62.06,0,7,850,1,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
396,18,5,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
397,18,6,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
398,18,7,10,1,18980,486,17.5,1790,70,0.1,50, ,11,10,0.074404762,O,51.91,0,11,850,0,0.00224261,1,0,0.0658,0,1,1,1,1,24.58,30.39,34.34,28.18
399,18,8,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
400,18,9,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
401,18,10,10,1,18980,486,17.5,1470,10,0.8,40, ,11,10,0.595238095,B,42.63,0,11,1250,1,0.00224261,0,5,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
402,18,11,10,1,18980,486,17.5,1790,70,0.1,50, ,11,10,0.074404762,O,51.91,0,11,850,0,0.00224261,1,0,0,0,1,1,1,1,24.58,30.39,34.34,28.18
403,18,12,9.5,1,18980,486,17.5,2090,40,0.1,20, ,0,10,0.074404762,Y,60.61,1,6,2750,0,0,0,0,0,0,1,1,1,1,24.58,30.39,34.34,28.18
404,18,13,9.5,1,18980,486,17.5,2090,40,0.1,20, ,0,10,0.074404762,Y,60.61,1,6,2750,0,0,0,0,0,0,1,1,1,1,24.58,30.39,34.34,28.18
405,18,14,10,1,18980,486,17.5,2400,50,0.8,0, ,9,50,0.595238095,T,69.6,0,9,1750,1,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
406,18,15,10,1,18980,486,17.5,2060,30,3.9,0, ,9,50,2.901785714,D,59.74,0,9,2750,4,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
407,18,16,9.5,1,18980,486,17.5,2090,40,0.1,20, ,9,10,0.074404762,Y,60.61,1,9,2750,0,0.001834862,0,0,0.0658,0,1,1,1,1,24.58,30.39,34.34,28.18
408,18,17,10,1,18980,486,17.5,2400,50,0.8,0, ,9,50,0.595238095,T,69.6,0,9,1750,1,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
409,18,18,10,1,18980,486,17.5,2350,30,1.5,0, ,9,50,1.116071429,Q,68.15,0,9,2750,2,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
410,18,19,10,1,18980,486,17.5,2350,30,1.5,0, ,9,50,1.116071429,Q,68.15,0,9,2750,2,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
411,18,20,10,1,18980,486,17.5,2350,30,1.5,0, ,10,50,1.116071429,Q,68.15,0,10,2750,2,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
412,18,21,10,1,18980,486,17.5,2350,30,1.5,0, ,10,50,1.116071429,Q,68.15,0,10,2750,2,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
413,18,22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0.0658,0,0,0,0,1,24.58,30.39,34.34,28.18
414,18,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0.0658,0,0,0,0,1,24.58,30.39,34.34,28.18
