LU_ID,Land-Use,Sub Crop,PerAcreORPerYield,TopographySlopes,StreamBorder,Year,Time of Year,Frequency,Time - Cost Type,Action - Cost Type,Fixed/Variable,Cost Name,# Labor Hours,Value,NPV,EAA,Description
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,6,,,Preharvest,Input,Variable,Vine Replacement ,,56.47,43.69540954,3.10029668,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,7,,,Preharvest,Input,Variable,Vine Replacement ,,56.47,41.51063906,2.945281846,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,8,,,Preharvest,Input,Variable,Vine Replacement ,,56.47,39.43510711,2.798017753,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,9,,,Preharvest,Input,Variable,Vine Replacement ,,56.47,37.46335175,2.658116866,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,10,,,Preharvest,Input,Variable,Vine Replacement ,,56.47,35.59018417,2.525211022,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,11,,,Preharvest,Input,Variable,Vine Replacement ,,56.47,33.81067496,2.398950471,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,12,,,Preharvest,Input,Variable,Vine Replacement ,,56.47,32.12014121,2.279002948,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,13,,,Preharvest,Input,Variable,Vine Replacement ,,56.47,30.51413415,2.1650528,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,14,,,Preharvest,Input,Variable,Vine Replacement ,,56.47,28.98842744,2.05680016,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,15,,,Preharvest,Input,Variable,Vine Replacement ,,56.47,27.53900607,1.953960152,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,16,,,Preharvest,Input,Variable,Vine Replacement ,,56.47,26.16205577,1.856262145,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,17,,,Preharvest,Input,Variable,Vine Replacement ,,56.47,24.85395298,1.763449037,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,18,,,Preharvest,Input,Variable,Vine Replacement ,,56.47,23.61125533,1.675276586,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,19,,,Preharvest,Input,Variable,Vine Replacement ,,56.47,22.43069256,1.591512756,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,20,,,Preharvest,Input,Variable,Vine Replacement ,,56.47,21.30915794,1.511937118,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,21,,,Preharvest,Input,Variable,Vine Replacement ,,56.47,20.24370004,1.436340263,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,22,,,Preharvest,Input,Variable,Vine Replacement ,,56.47,19.23151504,1.364523249,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,23,,,Preharvest,Input,Variable,Vine Replacement ,,56.47,18.26993928,1.296297087,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,24,,,Preharvest,Input,Variable,Vine Replacement ,,56.47,17.35644232,1.231482233,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,25,,,Preharvest,Input,Variable,Vine Replacement ,,56.47,16.4886202,1.169908121,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,4,10,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,22.29175,1.58165444,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,4,11,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,22.29175,1.58165444,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,5,10,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,21.1771625,1.502571718,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,5,11,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,21.1771625,1.502571718,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,6,10,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,20.11830438,1.427443132,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,6,11,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,20.11830438,1.427443132,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,7,10,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,19.11238916,1.356070975,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,7,11,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,19.11238916,1.356070975,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,8,10,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,18.1567697,1.288267427,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,8,11,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,18.1567697,1.288267427,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,9,10,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,17.24893121,1.223854055,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,9,11,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,17.24893121,1.223854055,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,10,10,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,16.38648465,1.162661353,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,10,11,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,16.38648465,1.162661353,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,11,10,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,15.56716042,1.104528285,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,11,11,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,15.56716042,1.104528285,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,12,10,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,14.7888024,1.049301871,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,12,11,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,14.7888024,1.049301871,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,13,10,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,14.04936228,0.996836777,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,13,11,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,14.04936228,0.996836777,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,14,10,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,13.34689417,0.946994938,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,14,11,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,13.34689417,0.946994938,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,15,10,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,12.67954946,0.899645191,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,15,11,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,12.67954946,0.899645191,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,16,10,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,12.04557198,0.854662932,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,16,11,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,12.04557198,0.854662932,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,17,10,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,11.44329338,0.811929785,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,17,11,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,11.44329338,0.811929785,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,18,10,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,10.87112872,0.771333296,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,18,11,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,10.87112872,0.771333296,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,19,10,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,10.32757228,0.732766631,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,19,11,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,10.32757228,0.732766631,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,20,10,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,9.811193666,0.6961283,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,20,11,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,9.811193666,0.6961283,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,21,10,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,9.320633983,0.661321885,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,21,11,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,9.320633983,0.661321885,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,22,10,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,8.854602283,0.62825579,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,22,11,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,8.854602283,0.62825579,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,23,10,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,8.411872169,0.596843001,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,23,11,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,8.411872169,0.596843001,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,24,10,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,7.991278561,0.567000851,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,24,11,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,7.991278561,0.567000851,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,25,10,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,7.591714633,0.538650808,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,25,11,,Preharvest,Labor,Variable,Chem. Weed control - trellis ,1.3,26,7.591714633,0.538650808,$20.00/hr * 2.60hr
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,4,,,Preharvest,Equipment,Variable,Chem. Weed control - trellis ,,32.89,28.19906375,2.000792867,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,5,,,Preharvest,Equipment,Variable,Chem. Weed control - trellis ,,32.89,26.78911056,1.900753223,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,6,,,Preharvest,Equipment,Variable,Chem. Weed control - trellis ,,32.89,25.44965503,1.805715562,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,7,,,Preharvest,Equipment,Variable,Chem. Weed control - trellis ,,32.89,24.17717228,1.715429784,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,8,,,Preharvest,Equipment,Variable,Chem. Weed control - trellis ,,32.89,22.96831367,1.629658295,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,9,,,Preharvest,Equipment,Variable,Chem. Weed control - trellis ,,32.89,21.81989799,1.54817538,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,10,,,Preharvest,Equipment,Variable,Chem. Weed control - trellis ,,32.89,20.72890309,1.470766611,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,11,,,Preharvest,Equipment,Variable,Chem. Weed control - trellis ,,32.89,19.69245793,1.397228281,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,12,,,Preharvest,Equipment,Variable,Chem. Weed control - trellis ,,32.89,18.70783503,1.327366866,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,13,,,Preharvest,Equipment,Variable,Chem. Weed control - trellis ,,32.89,17.77244328,1.260998523,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,14,,,Preharvest,Equipment,Variable,Chem. Weed control - trellis ,,32.89,16.88382112,1.197948597,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,15,,,Preharvest,Equipment,Variable,Chem. Weed control - trellis ,,32.89,16.03963006,1.138051167,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,16,,,Preharvest,Equipment,Variable,Chem. Weed control - trellis ,,32.89,15.23764856,1.081148609,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,17,,,Preharvest,Equipment,Variable,Chem. Weed control - trellis ,,32.89,14.47576613,1.027091178,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,18,,,Preharvest,Equipment,Variable,Chem. Weed control - trellis ,,32.89,13.75197783,0.975736619,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,19,,,Preharvest,Equipment,Variable,Chem. Weed control - trellis ,,32.89,13.06437893,0.926949788,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,20,,,Preharvest,Equipment,Variable,Chem. Weed control - trellis ,,32.89,12.41115999,0.880602299,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,21,,,Preharvest,Equipment,Variable,Chem. Weed control - trellis ,,32.89,11.79060199,0.836572184,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,22,,,Preharvest,Equipment,Variable,Chem. Weed control - trellis ,,32.89,11.20107189,0.794743575,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,23,,,Preharvest,Equipment,Variable,Chem. Weed control - trellis ,,32.89,10.64101829,0.755006396,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,24,,,Preharvest,Equipment,Variable,Chem. Weed control - trellis ,,32.89,10.10896738,0.717256076,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,25,,,Preharvest,Equipment,Variable,Chem. Weed control - trellis ,,32.89,9.603519011,0.681393273,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,4,,,Preharvest,Input,Variable,Chem. Weed control - trellis ,,9.19,7.87927625,0.559054012,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,5,,,Preharvest,Input,Variable,Chem. Weed control - trellis ,,9.19,7.485312438,0.531101311,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,6,,,Preharvest,Input,Variable,Chem. Weed control - trellis ,,9.19,7.111046816,0.504546246,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,7,,,Preharvest,Input,Variable,Chem. Weed control - trellis ,,9.19,6.755494475,0.479318933,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,8,,,Preharvest,Input,Variable,Chem. Weed control - trellis ,,9.19,6.417719751,0.455352987,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,9,,,Preharvest,Input,Variable,Chem. Weed control - trellis ,,9.19,6.096833764,0.432585337,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,10,,,Preharvest,Input,Variable,Chem. Weed control - trellis ,,9.19,5.791992075,0.41095607,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,11,,,Preharvest,Input,Variable,Chem. Weed control - trellis ,,9.19,5.502392472,0.390408267,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,12,,,Preharvest,Input,Variable,Chem. Weed control - trellis ,,9.19,5.227272848,0.370887854,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,13,,,Preharvest,Input,Variable,Chem. Weed control - trellis ,,9.19,4.965909206,0.352343461,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,14,,,Preharvest,Input,Variable,Chem. Weed control - trellis ,,9.19,4.717613745,0.334726288,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,15,,,Preharvest,Input,Variable,Chem. Weed control - trellis ,,9.19,4.481733058,0.317989973,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,16,,,Preharvest,Input,Variable,Chem. Weed control - trellis ,,9.19,4.257646405,0.302090475,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,17,,,Preharvest,Input,Variable,Chem. Weed control - trellis ,,9.19,4.044764085,0.286985951,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,18,,,Preharvest,Input,Variable,Chem. Weed control - trellis ,,9.19,3.842525881,0.272636653,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,19,,,Preharvest,Input,Variable,Chem. Weed control - trellis ,,9.19,3.650399587,0.259004821,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,20,,,Preharvest,Input,Variable,Chem. Weed control - trellis ,,9.19,3.467879607,0.24605458,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,21,,,Preharvest,Input,Variable,Chem. Weed control - trellis ,,9.19,3.294485627,0.233751851,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,22,,,Preharvest,Input,Variable,Chem. Weed control - trellis ,,9.19,3.129761346,0.222064258,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,23,,,Preharvest,Input,Variable,Chem. Weed control - trellis ,,9.19,2.973273278,0.210961045,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,24,,,Preharvest,Input,Variable,Chem. Weed control - trellis ,,9.19,2.824609614,0.200412993,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,25,,,Preharvest,Input,Variable,Chem. Weed control - trellis ,,9.19,2.683379134,0.190392343,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,4,,,Preharvest,Input,Variable,Soil applic of Solubor (w/ herb. Spray) ,,4.225,3.622409375,0.257018847,2.5lbs Solubor * $1.69/lb
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,5,,,Preharvest,Input,Variable,Soil applic of Solubor (w/ herb. Spray) ,,4.225,3.441288906,0.244167904,2.5lbs Solubor * $1.69/lb
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,6,,,Preharvest,Input,Variable,Soil applic of Solubor (w/ herb. Spray) ,,4.225,3.269224461,0.231959509,2.5lbs Solubor * $1.69/lb
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,7,,,Preharvest,Input,Variable,Soil applic of Solubor (w/ herb. Spray) ,,4.225,3.105763238,0.220361534,2.5lbs Solubor * $1.69/lb
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,8,,,Preharvest,Input,Variable,Soil applic of Solubor (w/ herb. Spray) ,,4.225,2.950475076,0.209343457,2.5lbs Solubor * $1.69/lb
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,9,,,Preharvest,Input,Variable,Soil applic of Solubor (w/ herb. Spray) ,,4.225,2.802951322,0.198876284,2.5lbs Solubor * $1.69/lb
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,10,,,Preharvest,Input,Variable,Soil applic of Solubor (w/ herb. Spray) ,,4.225,2.662803756,0.18893247,2.5lbs Solubor * $1.69/lb
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,11,,,Preharvest,Input,Variable,Soil applic of Solubor (w/ herb. Spray) ,,4.225,2.529663568,0.179485846,2.5lbs Solubor * $1.69/lb
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,12,,,Preharvest,Input,Variable,Soil applic of Solubor (w/ herb. Spray) ,,4.225,2.40318039,0.170511554,2.5lbs Solubor * $1.69/lb
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,13,,,Preharvest,Input,Variable,Soil applic of Solubor (w/ herb. Spray) ,,4.225,2.28302137,0.161985976,2.5lbs Solubor * $1.69/lb
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,14,,,Preharvest,Input,Variable,Soil applic of Solubor (w/ herb. Spray) ,,4.225,2.168870302,0.153886677,2.5lbs Solubor * $1.69/lb
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,15,,,Preharvest,Input,Variable,Soil applic of Solubor (w/ herb. Spray) ,,4.225,2.060426787,0.146192344,2.5lbs Solubor * $1.69/lb
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,16,,,Preharvest,Input,Variable,Soil applic of Solubor (w/ herb. Spray) ,,4.225,1.957405447,0.138882726,2.5lbs Solubor * $1.69/lb
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,17,,,Preharvest,Input,Variable,Soil applic of Solubor (w/ herb. Spray) ,,4.225,1.859535175,0.13193859,2.5lbs Solubor * $1.69/lb
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,18,,,Preharvest,Input,Variable,Soil applic of Solubor (w/ herb. Spray) ,,4.225,1.766558416,0.125341661,2.5lbs Solubor * $1.69/lb
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,19,,,Preharvest,Input,Variable,Soil applic of Solubor (w/ herb. Spray) ,,4.225,1.678230495,0.119074578,2.5lbs Solubor * $1.69/lb
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,20,,,Preharvest,Input,Variable,Soil applic of Solubor (w/ herb. Spray) ,,4.225,1.594318971,0.113120849,2.5lbs Solubor * $1.69/lb
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,21,,,Preharvest,Input,Variable,Soil applic of Solubor (w/ herb. Spray) ,,4.225,1.514603022,0.107464806,2.5lbs Solubor * $1.69/lb
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,22,,,Preharvest,Input,Variable,Soil applic of Solubor (w/ herb. Spray) ,,4.225,1.438872871,0.102091566,2.5lbs Solubor * $1.69/lb
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,23,,,Preharvest,Input,Variable,Soil applic of Solubor (w/ herb. Spray) ,,4.225,1.366929228,0.096986988,2.5lbs Solubor * $1.69/lb
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,24,,,Preharvest,Input,Variable,Soil applic of Solubor (w/ herb. Spray) ,,4.225,1.298582766,0.092137638,2.5lbs Solubor * $1.69/lb
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,25,,,Preharvest,Input,Variable,Soil applic of Solubor (w/ herb. Spray) ,,4.225,1.233653628,0.087530756,2.5lbs Solubor * $1.69/lb
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,4,18,,Preharvest,Labor,Variable,Spot herbicide - hand application ,0.1,2,1.71475,0.121665726,$20.00hr * 0.40hr /4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,5,18,,Preharvest,Labor,Variable,Spot herbicide - hand application ,0.1,2,1.6290125,0.11558244,$20.00hr * 0.40hr /4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,6,18,,Preharvest,Labor,Variable,Spot herbicide - hand application ,0.1,2,1.547561875,0.109803318,$20.00hr * 0.40hr /4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,7,18,,Preharvest,Labor,Variable,Spot herbicide - hand application ,0.1,2,1.470183781,0.104313152,$20.00hr * 0.40hr /4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,8,18,,Preharvest,Labor,Variable,Spot herbicide - hand application ,0.1,2,1.396674592,0.099097494,$20.00hr * 0.40hr /4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,9,18,,Preharvest,Labor,Variable,Spot herbicide - hand application ,0.1,2,1.326840863,0.09414262,$20.00hr * 0.40hr /4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,10,18,,Preharvest,Labor,Variable,Spot herbicide - hand application ,0.1,2,1.260498819,0.089435489,$20.00hr * 0.40hr /4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,11,18,,Preharvest,Labor,Variable,Spot herbicide - hand application ,0.1,2,1.197473878,0.084963714,$20.00hr * 0.40hr /4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,12,18,,Preharvest,Labor,Variable,Spot herbicide - hand application ,0.1,2,1.137600185,0.080715529,$20.00hr * 0.40hr /4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,13,18,,Preharvest,Labor,Variable,Spot herbicide - hand application ,0.1,2,1.080720175,0.076679752,$20.00hr * 0.40hr /4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,14,18,,Preharvest,Labor,Variable,Spot herbicide - hand application ,0.1,2,1.026684167,0.072845764,$20.00hr * 0.40hr /4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,15,18,,Preharvest,Labor,Variable,Spot herbicide - hand application ,0.1,2,0.975349958,0.069203476,$20.00hr * 0.40hr /4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,16,18,,Preharvest,Labor,Variable,Spot herbicide - hand application ,0.1,2,0.92658246,0.065743302,$20.00hr * 0.40hr /4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,17,18,,Preharvest,Labor,Variable,Spot herbicide - hand application ,0.1,2,0.880253337,0.062456137,$20.00hr * 0.40hr /4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,18,18,,Preharvest,Labor,Variable,Spot herbicide - hand application ,0.1,2,0.83624067,0.05933333,$20.00hr * 0.40hr /4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,19,18,,Preharvest,Labor,Variable,Spot herbicide - hand application ,0.1,2,0.794428637,0.056366664,$20.00hr * 0.40hr /4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,20,18,,Preharvest,Labor,Variable,Spot herbicide - hand application ,0.1,2,0.754707205,0.053548331,$20.00hr * 0.40hr /4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,21,18,,Preharvest,Labor,Variable,Spot herbicide - hand application ,0.1,2,0.716971845,0.050870914,$20.00hr * 0.40hr /4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,22,18,,Preharvest,Labor,Variable,Spot herbicide - hand application ,0.1,2,0.681123253,0.048327368,$20.00hr * 0.40hr /4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,23,18,,Preharvest,Labor,Variable,Spot herbicide - hand application ,0.1,2,0.64706709,0.045911,$20.00hr * 0.40hr /4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,24,18,,Preharvest,Labor,Variable,Spot herbicide - hand application ,0.1,2,0.614713735,0.04361545,$20.00hr * 0.40hr /4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,25,18,,Preharvest,Labor,Variable,Spot herbicide - hand application ,0.1,2,0.583978049,0.041434678,$20.00hr * 0.40hr /4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,4,19,,Preharvest,Labor,Variable,Spot herbicide - hand application ,0.1,2,1.71475,0.121665726,$20.00hr * 0.40hr /4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,5,19,,Preharvest,Labor,Variable,Spot herbicide - hand application ,0.1,2,1.6290125,0.11558244,$20.00hr * 0.40hr /4
